"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"enhancerID"
"chr10_99630195_99630214_enh-1009318_20"	55.7633275620825	0.307274817933993	0.592877247673926	0.518277297939066	0.604264809995643	0.955156677875494	"chr10_99630195_99630214_enh-1009318_20"
"chr10_99630199_99630218_enh-1009318_9"	84.8259656152434	-0.127710609623439	0.576855025990863	-0.221391170864934	0.824787866507795	0.989408563138879	"chr10_99630199_99630218_enh-1009318_9"
"chr10_99630200_99630219_enh-1009318_5"	74.7562594915024	0.0753196198211769	0.447605263288108	0.168272417683114	0.866368971934451	0.994756713646239	"chr10_99630200_99630219_enh-1009318_5"
"chr10_99630201_99630220_enh-1009318_8"	118.801544640684	-0.368802834434346	0.434712340104691	-0.848383633060724	0.396224354629372	0.906294865061183	"chr10_99630201_99630220_enh-1009318_8"
"chr11_107711091_107711110_enh-1012715_11"	210.258093429055	0.278767005163422	0.351437585995716	0.793219098559425	0.427650182125305	0.913688613305871	"chr11_107711091_107711110_enh-1012715_11"
"chr11_107711098_107711117_enh-1012715_14"	121.704892412131	-0.407056228956522	0.440694974441256	-0.923668869772379	0.355658744762472	0.893996915644286	"chr11_107711098_107711117_enh-1012715_14"
"chr11_107711099_107711118_enh-1012715_12"	139.595529509707	0.219374666048549	0.434351125935527	0.505062961621314	0.613514614720577	0.955819916463038	"chr11_107711099_107711118_enh-1012715_12"
"chr11_107711117_107711136_enh-1012715_16"	109.93104616739	0.00883666527583909	0.393457992760822	0.0224589802175166	0.982081832783617	0.999240692204912	"chr11_107711117_107711136_enh-1012715_16"
"chr11_107711125_107711144_enh-1012715_17"	141.699107000788	-0.210465383512654	0.345057242343641	-0.609943388184422	0.541899309542303	0.943178725511865	"chr11_107711125_107711144_enh-1012715_17"
"chr11_107711145_107711164_enh-1012715_7"	331.161706078482	0.0824582378844687	0.26294710584232	0.313592490855997	0.753830563488831	0.981442338561867	"chr11_107711145_107711164_enh-1012715_7"
"chr11_107711154_107711173_enh-1012715_15"	108.78917422612	-0.186308816314007	0.364997545948312	-0.51043854508652	0.609744258595986	0.955156677875494	"chr11_107711154_107711173_enh-1012715_15"
"chr11_107711157_107711176_enh-1012715_5"	99.7234153635295	-0.272511788803275	0.395547497192425	-0.688948332975304	0.490855782051268	0.929382946468975	"chr11_107711157_107711176_enh-1012715_5"
"chr11_107711158_107711177_enh-1012715_6"	195.954546070632	-0.145075900200704	0.326061899436896	-0.444933616749606	0.656367727956829	0.967208542212807	"chr11_107711158_107711177_enh-1012715_6"
"chr11_107711159_107711178_enh-1012715_4"	135.758604720885	0.54800190106138	0.35361994932166	1.54969170181885	0.121215530799245	0.756446287139592	"chr11_107711159_107711178_enh-1012715_4"
"chr11_107711166_107711185_enh-1012715_13"	104.911547767824	-1.28724330606405	0.402176212954873	-3.20069478153967	0.00137096671514857	0.188811121396892	"chr11_107711166_107711185_enh-1012715_13"
"chr11_107711212_107711231_enh-1012715_10"	180.889858212874	-0.32039210164527	0.355124353936374	-0.902196929311905	0.366952265735285	0.899719925653602	"chr11_107711212_107711231_enh-1012715_10"
"chr11_107711223_107711242_enh-1012715_2"	58.0634623100417	-0.270251163497133	0.656493185289119	-0.411658749173634	0.680589564213825	0.973016529955616	"chr11_107711223_107711242_enh-1012715_2"
"chr11_107711224_107711243_enh-1012715_9"	109.754477682814	0.185233284345161	0.554927715682626	0.333797139898306	0.73853264179811	0.981409103157524	"chr11_107711224_107711243_enh-1012715_9"
"chr11_107711247_107711266_enh-1012715_8"	116.705176389395	-0.303253730310378	0.399235210983292	-0.759586634564328	0.447501710728826	0.920534506245066	"chr11_107711247_107711266_enh-1012715_8"
"chr11_107711248_107711267_enh-1012715_3"	149.029364225158	-0.0691710564292807	0.317985039718883	-0.21752927902027	0.827795891875008	0.990233722322201	"chr11_107711248_107711267_enh-1012715_3"
"chr11_107711249_107711268_enh-1012715_1"	80.3302460932444	0.711308012017957	0.523956204578221	1.35757150273762	0.174599690554779	0.815929427880719	"chr11_107711249_107711268_enh-1012715_1"
"chr11_107711690_107711709_enh-1012715_15"	128.0411063814	0.616874444669221	0.37633336560376	1.63917021728742	0.101177814614367	0.721890548644656	"chr11_107711690_107711709_enh-1012715_15"
"chr11_107711691_107711710_enh-1012715_7"	99.925366042392	0.658826397230325	0.477726287189016	1.3790875965962	0.167867747606204	0.807875825555044	"chr11_107711691_107711710_enh-1012715_7"
"chr11_107711695_107711714_enh-1012715_3"	130.957584461239	-0.0634857289297117	0.381463287987686	-0.166426838253859	0.867821054593353	0.994756713646239	"chr11_107711695_107711714_enh-1012715_3"
"chr11_107711709_107711728_enh-1012715_9"	126.092796422204	0.0580946678732255	0.436760338843528	0.133012690728858	0.894183343933902	0.994756713646239	"chr11_107711709_107711728_enh-1012715_9"
"chr11_107711718_107711737_enh-1012715_19"	117.105220168738	-0.0865979725556417	0.448650115119733	-0.193018946473536	0.84694412996016	0.993854838790317	"chr11_107711718_107711737_enh-1012715_19"
"chr11_107711719_107711738_enh-1012715_20"	197.175947483908	0.340851032456039	0.322716431984908	1.056193607371	0.290879770766855	0.870691538954202	"chr11_107711719_107711738_enh-1012715_20"
"chr11_107711720_107711739_enh-1012715_5"	102.638645217121	-0.425734123540938	0.401186247942269	-1.06118822797286	0.288604368182289	0.870322378561569	"chr11_107711720_107711739_enh-1012715_5"
"chr11_107711725_107711744_enh-1012715_13"	63.0709544696327	0.0604235577886031	0.628554692867621	0.0961309468758175	0.923416573065716	0.995616160679138	"chr11_107711725_107711744_enh-1012715_13"
"chr11_107711744_107711763_enh-1012715_4"	152.449642614572	-0.0742071175609607	0.302545056985872	-0.24527625174331	0.806242538579808	0.987802939632359	"chr11_107711744_107711763_enh-1012715_4"
"chr11_107711747_107711766_enh-1012715_17"	131.44453361591	-0.475879751323662	0.460486214068158	-1.03342887753253	0.301403238240241	0.877069879297123	"chr11_107711747_107711766_enh-1012715_17"
"chr11_107711748_107711767_enh-1012715_8"	240.631520560447	-0.170607492353131	0.316308177464958	-0.539371108646193	0.589630812174209	0.953030824879936	"chr11_107711748_107711767_enh-1012715_8"
"chr11_107711770_107711789_enh-1012715_18"	213.863126570965	0.379322898645676	0.282711007433238	1.34173374460934	0.179682341552638	0.817011832540007	"chr11_107711770_107711789_enh-1012715_18"
"chr11_107711781_107711800_enh-1012715_14"	144.006898998532	0.234142780094851	0.321960137734187	0.727241520464751	0.467078015187821	0.923746977733583	"chr11_107711781_107711800_enh-1012715_14"
"chr11_107711818_107711837_enh-1012715_11"	78.3196975324437	-0.519830854874064	0.411715125994045	-1.26259838916286	0.206733547096292	0.82307672289112	"chr11_107711818_107711837_enh-1012715_11"
"chr11_107711819_107711838_enh-1012715_10"	208.706476058729	0.115585094552282	0.299445753822636	0.385996772626616	0.699499059011881	0.976157512512284	"chr11_107711819_107711838_enh-1012715_10"
"chr11_107711825_107711844_enh-1012715_2"	155.631531029115	0.265611916569986	0.302401572592579	0.878341717249736	0.379758303031783	0.901517825800289	"chr11_107711825_107711844_enh-1012715_2"
"chr11_107711826_107711845_enh-1012715_16"	165.7708210334	0.0400610126864898	0.340136324390024	0.117779283816077	0.906242544402549	0.994756713646239	"chr11_107711826_107711845_enh-1012715_16"
"chr11_107711827_107711846_enh-1012715_12"	209.555928328019	0.367350412784233	0.30587584328039	1.20097883129493	0.229759412903451	0.839247603989762	"chr11_107711827_107711846_enh-1012715_12"
"chr11_107711828_107711847_enh-1012715_1"	138.552373104469	0.230408675067723	0.317829814718203	0.724943552800449	0.468486660492246	0.923920674200868	"chr11_107711828_107711847_enh-1012715_1"
"chr11_107711853_107711872_enh-1012715_6"	133.53216987707	0.127880732751381	0.446711155152642	0.286271634984543	0.774670081425454	0.982719790575441	"chr11_107711853_107711872_enh-1012715_6"
"chr11_107711864_107711883_enh-1012715_12"	104.440456387706	-0.207631845328302	0.354789464840352	-0.585225509505282	0.558396094474862	0.943466926520815	"chr11_107711864_107711883_enh-1012715_12"
"chr11_107711864_107711883_enh-1012715_14"	69.4670667711024	-0.706668352392398	0.484801430314761	-1.4576449412156	0.144938435408571	0.783837743049861	"chr11_107711864_107711883_enh-1012715_14"
"chr11_107711865_107711884_enh-1012715_13"	94.4163025301897	-0.759577833418908	0.504684073043612	-1.50505608159596	0.132309658965138	0.769938724097145	"chr11_107711865_107711884_enh-1012715_13"
"chr11_107711868_107711887_enh-1012715_4"	93.2657905220215	-0.584423382459322	0.443483407680552	-1.31780213721162	0.187569892305303	0.820661775989923	"chr11_107711868_107711887_enh-1012715_4"
"chr11_107711901_107711920_enh-1012715_9"	124.233114357238	-0.884383141435954	0.400951723542242	-2.2057097887566	0.0274043260939331	0.519628183242654	"chr11_107711901_107711920_enh-1012715_9"
"chr11_107711919_107711938_enh-1012715_7"	141.598427290646	-0.47229963738583	0.385413263091879	-1.22543690789707	0.220410648050168	0.831876510188877	"chr11_107711919_107711938_enh-1012715_7"
"chr11_107711937_107711956_enh-1012715_15"	77.1487822992492	0.392447138504705	0.584070134502462	0.671917831989491	0.501636007510381	0.931448896609781	"chr11_107711937_107711956_enh-1012715_15"
"chr11_107711940_107711959_enh-1012715_16"	74.1905227878602	0.0471038721428843	0.568215053648419	0.0828979659029409	0.933932671450012	0.996512345340885	"chr11_107711940_107711959_enh-1012715_16"
"chr11_126009677_126009696_enh-1013211_5"	173.449694583919	-0.11249295695094	0.297640710863484	-0.377948825026613	0.705468610728629	0.976157512512284	"chr11_126009677_126009696_enh-1013211_5"
"chr11_126009681_126009700_enh-1013211_3"	226.622573546644	-0.338009918728015	0.27861207492317	-1.2131919222138	0.225056451777612	0.836236114610084	"chr11_126009681_126009700_enh-1013211_3"
"chr11_126009683_126009702_enh-1013211_13"	138.058510863952	0.0723698653511823	0.376130898479257	0.192406063005678	0.847424143539616	0.994146446709097	"chr11_126009683_126009702_enh-1013211_13"
"chr11_126009699_126009718_enh-1013211_14"	162.603074784399	0.0519577842073274	0.340580316434933	0.152556626734046	0.878747931367638	0.994756713646239	"chr11_126009699_126009718_enh-1013211_14"
"chr11_126009715_126009734_enh-1013211_8"	313.764512898765	0.414312132524616	0.276902500007315	1.49623832400817	0.134591560919101	0.771195252593175	"chr11_126009715_126009734_enh-1013211_8"
"chr11_126009716_126009735_enh-1013211_4"	224.547832321828	-0.0164055159092934	0.327601767658597	-0.050077617183037	0.960060536254916	0.998231595733753	"chr11_126009716_126009735_enh-1013211_4"
"chr11_126009722_126009741_enh-1013211_11"	183.723665986439	-0.224544561927786	0.435467560267072	-0.515640158798678	0.606105756681031	0.955156677875494	"chr11_126009722_126009741_enh-1013211_11"
"chr11_126009723_126009742_enh-1013211_15"	178.57045165703	-0.490351237103824	0.298027356736442	-1.64532290751236	0.0999032382511242	0.717545111564747	"chr11_126009723_126009742_enh-1013211_15"
"chr11_126009747_126009766_enh-1013211_16"	149.783106529112	0.261769353101963	0.357812225252365	0.73158303330004	0.464423107162748	0.923247872244613	"chr11_126009747_126009766_enh-1013211_16"
"chr11_126009759_126009778_enh-1013211_10"	146.966221875305	-0.463766175090156	0.324993698035458	-1.42700051691328	0.153579745632574	0.793001217029402	"chr11_126009759_126009778_enh-1013211_10"
"chr11_126009773_126009792_enh-1013211_12"	238.712954130067	0.0600493801820894	0.294673481536888	0.203782776342472	0.838523252904906	0.991946064021672	"chr11_126009773_126009792_enh-1013211_12"
"chr11_126009780_126009799_enh-1013211_7"	159.443720720395	-0.343344744648787	0.366149880134353	-0.937716392322188	0.348390177406917	0.893200968661397	"chr11_126009780_126009799_enh-1013211_7"
"chr11_126009808_126009827_enh-1013211_1"	107.1939755153	-0.425441699174558	0.380205227522138	-1.11897908912835	0.263149060043389	0.853233030279105	"chr11_126009808_126009827_enh-1013211_1"
"chr11_126009810_126009829_enh-1013211_2"	52.3864119983942	-0.243659229643919	0.56166811048431	-0.433813537026019	0.664423850589499	0.969950856850369	"chr11_126009810_126009829_enh-1013211_2"
"chr11_126009848_126009867_enh-1013211_9"	67.1221059408216	-1.01597223124598	0.682283067543284	-1.48907730467974	0.136467013357932	0.775716671790596	"chr11_126009848_126009867_enh-1013211_9"
"chr11_126009853_126009872_enh-1013211_6"	60.0414904106332	-0.588031034680219	0.536994096492435	-1.09504189807886	0.273498281276834	0.863632682422539	"chr11_126009853_126009872_enh-1013211_6"
"chr11_126016152_126016171_enh-1013211_6"	42.2239002364654	0.436316564179474	0.742992635836265	0.58724211134123	0.55704111361144	0.943466926520815	"chr11_126016152_126016171_enh-1013211_6"
"chr11_126016178_126016197_enh-1013211_2"	50.0562142051615	-0.885429956562821	0.528464289083975	-1.67547736876904	0.0938406077671258	0.708184155185991	"chr11_126016178_126016197_enh-1013211_2"
"chr11_126016188_126016207_enh-1013211_1"	235.262564381139	0.19276341005181	0.292341144503621	0.659378310839933	0.509652866274085	0.934464679682847	"chr11_126016188_126016207_enh-1013211_1"
"chr11_126016193_126016212_enh-1013211_10"	171.907044984049	0.140028337598826	0.335666262027813	0.417165361668739	0.676557459234479	0.972201315735683	"chr11_126016193_126016212_enh-1013211_10"
"chr11_126016196_126016215_enh-1013211_9"	127.023184805603	0.674610513248189	0.40045461760077	1.68461164785653	0.0920635225965011	0.70724567914414	"chr11_126016196_126016215_enh-1013211_9"
"chr11_126016200_126016219_enh-1013211_4"	113.399880166995	-0.552931086346713	0.427025391325328	-1.29484357974738	0.195374194917024	0.822181834548639	"chr11_126016200_126016219_enh-1013211_4"
"chr11_126016201_126016220_enh-1013211_7"	82.825493986891	-0.0496198148081212	0.563257961004377	-0.0880942982494935	0.929801728099885	0.996512345340885	"chr11_126016201_126016220_enh-1013211_7"
"chr11_126016231_126016250_enh-1013211_11"	127.945828652885	0.293344765260906	0.354183403454778	0.828228433064794	0.407541144281578	0.909980181112973	"chr11_126016231_126016250_enh-1013211_11"
"chr11_126016266_126016285_enh-1013211_8"	82.3782026923196	0.689507691533283	0.448491056698524	1.53739451709239	0.124196728238721	0.760573367076614	"chr11_126016266_126016285_enh-1013211_8"
"chr11_126016278_126016297_enh-1013211_5"	126.793287241642	0.543020573188281	0.465964826061618	1.16536816260993	0.243869998785197	0.845522532717833	"chr11_126016278_126016297_enh-1013211_5"
"chr11_126016286_126016305_enh-1013211_3"	118.967059248551	0.257079714558514	0.376046099714837	0.683638827137051	0.494203260482831	0.930336114091651	"chr11_126016286_126016305_enh-1013211_3"
"chr11_126016304_126016323_enh-1013211_15"	18.776131804778	-1.48381652568016	1.18924926458703	-1.24769177485715	0.212143954597359	0.826289153352709	"chr11_126016304_126016323_enh-1013211_15"
"chr11_126016305_126016324_enh-1013211_4"	75.5095972264502	0.0605789233723305	0.527883146340486	0.114758206986318	0.908636776125364	0.994756713646239	"chr11_126016305_126016324_enh-1013211_4"
"chr11_126016312_126016331_enh-1013211_13"	17.7833465756224	1.8358918217522	1.21315534754652	1.51331964654411	0.130198484599037	0.769269569838509	"chr11_126016312_126016331_enh-1013211_13"
"chr11_126016313_126016332_enh-1013211_7"	33.0142211249588	-0.849845963612085	0.881222931938935	-0.964393835895973	0.334848511464096	0.886763554367967	"chr11_126016313_126016332_enh-1013211_7"
"chr11_126016349_126016368_enh-1013211_9"	59.4961289384299	-0.779710580196737	0.546128537446861	-1.42770525019964	0.153376714372896	0.792939599264238	"chr11_126016349_126016368_enh-1013211_9"
"chr11_126016350_126016369_enh-1013211_8"	55.8292463811609	-0.765494278823059	0.568679440940762	-1.346091002616	0.178273169954009	0.817011832540007	"chr11_126016350_126016369_enh-1013211_8"
"chr11_126018155_126018174_enh-1013211_12"	99.7945729219465	0.499943401145597	0.395542363143581	1.26394401138803	0.206250123424909	0.82307672289112	"chr11_126018155_126018174_enh-1013211_12"
"chr11_126018192_126018211_enh-1013211_2"	100.876330905668	-0.535732570807684	0.40247180638171	-1.33110583726102	0.183154188548985	0.817586297288721	"chr11_126018192_126018211_enh-1013211_2"
"chr11_126018193_126018212_enh-1013211_6"	122.608141390364	0.399179267105936	0.490159301944105	0.814386803479363	0.415423396166278	0.911933379907559	"chr11_126018193_126018212_enh-1013211_6"
"chr11_126018199_126018218_enh-1013211_10"	114.766027510465	0.191539409960079	0.43066924227852	0.444748292092353	0.656501665835433	0.967234694913161	"chr11_126018199_126018218_enh-1013211_10"
"chr11_126018200_126018219_enh-1013211_1"	120.026258169352	-0.479316163903776	0.346521172993448	-1.38322331003087	0.166596404443221	0.805018728991463	"chr11_126018200_126018219_enh-1013211_1"
"chr11_126018256_126018275_enh-1013211_8"	62.6629146735376	-1.51666420667354	0.49259738472588	-3.07891242158651	0.00207757746061957	0.21965960595368	"chr11_126018256_126018275_enh-1013211_8"
"chr11_126018260_126018279_enh-1013211_9"	89.7829484099551	-0.0387030637708754	0.399634980348695	-0.0968460361930922	0.922848664138814	0.995616160679138	"chr11_126018260_126018279_enh-1013211_9"
"chr11_126018261_126018280_enh-1013211_3"	53.9114385896126	-0.14417634065806	0.499859895900374	-0.288433502748529	0.77301492541109	0.982719790575441	"chr11_126018261_126018280_enh-1013211_3"
"chr11_126018262_126018281_enh-1013211_11"	124.486959548221	0.0330628861994122	0.388402063068335	0.0851254134394109	0.932161686629689	0.996512345340885	"chr11_126018262_126018281_enh-1013211_11"
"chr11_126018263_126018282_enh-1013211_7"	107.261131033011	0.0810944973474982	0.398405136439951	0.203547820874345	0.838706872255326	0.99204051828665	"chr11_126018263_126018282_enh-1013211_7"
"chr11_126018268_126018287_enh-1013211_4"	163.998092111254	-0.181203793554989	0.386853693303919	-0.468403938469399	0.639495752086472	0.965493072223297	"chr11_126018268_126018287_enh-1013211_4"
"chr11_126018268_126018287_enh-1013211_5"	165.967512029712	-0.318200272265089	0.389419117698643	-0.817115179515487	0.413862609016553	0.911933379907559	"chr11_126018268_126018287_enh-1013211_5"
"chr11_126018629_126018648_enh-1013211_1"	151.568967526888	-0.43757942195789	0.353414086211208	-1.23814935236165	0.215660687248357	0.828559217685784	"chr11_126018629_126018648_enh-1013211_1"
"chr11_126020078_126020097_enh-1013211_6"	76.3045315808842	0.299635351782351	0.64877279844998	0.461849437119169	0.64418929572014	0.96585195780239	"chr11_126020078_126020097_enh-1013211_6"
"chr11_126020187_126020206_enh-1013211_4"	132.128309361777	0.152895176791949	0.38107521010312	0.401220474957095	0.688257807423422	0.974444442647005	"chr11_126020187_126020206_enh-1013211_4"
"chr11_126020192_126020211_enh-1013211_1"	61.4713899237339	-0.822929433905985	0.522932617496629	-1.57368159179952	0.115561079651047	0.751480208721177	"chr11_126020192_126020211_enh-1013211_1"
"chr11_126020196_126020215_enh-1013211_5"	39.6606482199294	-0.585856148941243	0.669933705494517	-0.874498691641121	0.381846732415755	0.901517825800289	"chr11_126020196_126020215_enh-1013211_5"
"chr11_126020197_126020216_enh-1013211_3"	77.3446793312645	-0.256361019686379	0.634611332418506	-0.4039653983319	0.686238163928671	0.974444442647005	"chr11_126020197_126020216_enh-1013211_3"
"chr11_126020198_126020217_enh-1013211_8"	65.1757356940066	0.433062092884046	0.635477770221234	0.681474810256983	0.495571100408723	0.930399228269813	"chr11_126020198_126020217_enh-1013211_8"
"chr11_126020201_126020220_enh-1013211_9"	56.7270018105583	-0.949463779373462	0.567576414392684	-1.67283867915724	0.0943590581551915	0.708454873975156	"chr11_126020201_126020220_enh-1013211_9"
"chr11_126020223_126020242_enh-1013211_7"	102.157792666551	-0.696869462918048	0.418624947397621	-1.66466300503621	0.0959800076834555	0.711816955950722	"chr11_126020223_126020242_enh-1013211_7"
"chr11_126020252_126020271_enh-1013211_2"	98.963331725771	0.689024825932904	0.383313210073701	1.79755043088764	0.0722482795477613	0.658228533126575	"chr11_126020252_126020271_enh-1013211_2"
"chr11_126032248_126032267_enh-1013212_1"	97.0882614464445	0.482008357296138	0.46083346566065	1.04594911874538	0.295584524669618	0.874065381802539	"chr11_126032248_126032267_enh-1013212_1"
"chr11_126032276_126032295_enh-1013212_3"	79.6423846939177	1.40222797094498	0.412028298212615	3.40323219795306	0.000665936601281972	0.128240957158487	"chr11_126032276_126032295_enh-1013212_3"
"chr11_126032280_126032299_enh-1013212_5"	107.846762697665	-0.457528978233533	0.363347463538356	-1.25920509745139	0.207956260858657	0.82307672289112	"chr11_126032280_126032299_enh-1013212_5"
"chr11_126032306_126032325_enh-1013212_2"	170.319241286862	-0.544446783251638	0.339087747781407	-1.60562210464359	0.108356965651428	0.741532260773929	"chr11_126032306_126032325_enh-1013212_2"
"chr11_126032311_126032330_enh-1013212_4"	174.804713601935	0.227887144128401	0.326903516478334	0.697108267856471	0.48573504040373	0.928206177369506	"chr11_126032311_126032330_enh-1013212_4"
"chr11_126032565_126032584_enh-1013212_13"	47.5556673861042	-0.14491930155689	0.577119095059659	-0.251108138333058	0.801730503978008	0.986520351203973	"chr11_126032565_126032584_enh-1013212_13"
"chr11_126032567_126032586_enh-1013212_19"	35.0085745598934	1.07841170825593	0.758434109092863	1.42189241666066	0.155057484995178	0.794299045122848	"chr11_126032567_126032586_enh-1013212_19"
"chr11_126032574_126032593_enh-1013212_21"	93.0362284204207	-0.709903963686999	0.450024810186776	-1.57747739150729	0.11468572023398	0.751480208721177	"chr11_126032574_126032593_enh-1013212_21"
"chr11_126032598_126032617_enh-1013212_6"	23.219344654883	-0.319700109733542	0.875452514453605	-0.365182696325998	0.714975034013155	0.97716425972634	"chr11_126032598_126032617_enh-1013212_6"
"chr11_126032599_126032618_enh-1013212_17"	87.4353368945325	-0.949922057593535	0.516780794240993	-1.83815278775734	0.0660398944920166	0.644667389514112	"chr11_126032599_126032618_enh-1013212_17"
"chr11_126032600_126032619_enh-1013212_15"	89.0234493960976	-0.503218520848896	0.462680890197346	-1.0876146638221	0.276765254470435	0.863887115324515	"chr11_126032600_126032619_enh-1013212_15"
"chr11_126032619_126032638_enh-1013212_5"	139.524951784134	0.115020241133592	0.305841427083472	0.376078029161824	0.706858887573969	0.976157512512284	"chr11_126032619_126032638_enh-1013212_5"
"chr11_126032625_126032644_enh-1013212_16"	152.558986838351	0.581104179731952	0.411085373087987	1.41358515231719	0.157483743291971	0.796144138278387	"chr11_126032625_126032644_enh-1013212_16"
"chr11_126032629_126032648_enh-1013212_8"	135.062018403253	0.296706731035573	0.344656961000119	0.860875492474011	0.389306620799206	0.902625330948211	"chr11_126032629_126032648_enh-1013212_8"
"chr11_126032630_126032649_enh-1013212_14"	19.5267086137078	-0.0575580971610572	1.25599448386498	-0.0458267117415501	0.963448368280804	0.998382060140472	"chr11_126032630_126032649_enh-1013212_14"
"chr11_126032633_126032652_enh-1013212_7"	122.069370134936	0.40570887291761	0.500829714522118	0.810073486363983	0.417897941609501	0.911933379907559	"chr11_126032633_126032652_enh-1013212_7"
"chr11_126032634_126032653_enh-1013212_11"	123.296646867265	-0.950448010593989	0.447426548813851	-2.12425483716528	0.0336488400008288	0.540290585090712	"chr11_126032634_126032653_enh-1013212_11"
"chr11_126032635_126032654_enh-1013212_12"	97.9065641817604	-0.199124341620146	0.445711602765814	-0.446756019777141	0.655051229259452	0.967195135916573	"chr11_126032635_126032654_enh-1013212_12"
"chr11_126032640_126032659_enh-1013212_20"	201.040948646904	-0.914963715454989	0.300812626362796	-3.04163999536208	0.00235293121219456	0.231593863158534	"chr11_126032640_126032659_enh-1013212_20"
"chr11_126032671_126032690_enh-1013212_10"	64.5173923244845	-0.131993976433905	0.481502726879308	-0.274129239702083	0.783985304159081	0.983761464807948	"chr11_126032671_126032690_enh-1013212_10"
"chr11_126032671_126032690_enh-1013212_9"	207.526041925456	-0.0892001266240405	0.390409490383446	-0.228478376733187	0.819274364456406	0.989408563138879	"chr11_126032671_126032690_enh-1013212_9"
"chr11_126032676_126032695_enh-1013212_2"	65.2810438959659	0.0114361949443474	0.491624872592273	0.0232620349008093	0.981441255273219	0.999240692204912	"chr11_126032676_126032695_enh-1013212_2"
"chr11_126032681_126032700_enh-1013212_3"	137.990908950991	0.291120282912845	0.918954715814266	0.316795025808089	0.751399138796833	0.981442338561867	"chr11_126032681_126032700_enh-1013212_3"
"chr11_126032682_126032701_enh-1013212_22"	142.383765227566	0.067301611838124	0.407539274015915	0.165141413672675	0.868832677085033	0.994756713646239	"chr11_126032682_126032701_enh-1013212_22"
"chr11_126032684_126032703_enh-1013212_4"	116.010096857642	1.10044987932591	0.509280175042348	2.16079465342315	0.0307112052681805	0.536977781544988	"chr11_126032684_126032703_enh-1013212_4"
"chr11_126032685_126032704_enh-1013212_1"	88.0048300058767	-0.459607778825151	0.403465148422051	-1.13915112773104	0.25464012566881	0.848518187125388	"chr11_126032685_126032704_enh-1013212_1"
"chr11_126032694_126032713_enh-1013212_18"	70.8897337187246	0.529711503997757	0.560719122358959	0.944700265917896	0.344811921248099	0.892872326270922	"chr11_126032694_126032713_enh-1013212_18"
"chr11_126033523_126033542_enh-1013212_4"	121.1938802435	0.0345528243734619	0.449299889827506	0.0769037009706976	0.938700153320136	0.996512345340885	"chr11_126033523_126033542_enh-1013212_4"
"chr11_126033542_126033561_enh-1013212_7"	74.1183501481213	0.294429604905872	0.492075299633632	0.598342581155945	0.549611369876657	0.943466926520815	"chr11_126033542_126033561_enh-1013212_7"
"chr11_126033577_126033596_enh-1013212_9"	12.336114960566	-2.68251939037571	1.32870765756445	-2.01889360319698	0.0434982792418898	0.590601622655035	"chr11_126033577_126033596_enh-1013212_9"
"chr11_126033582_126033601_enh-1013212_5"	27.7127004209118	0.924835668966524	0.880587335446052	1.05024865988796	0.293603802741692	0.872637639318364	"chr11_126033582_126033601_enh-1013212_5"
"chr11_126033588_126033607_enh-1013212_10"	157.311185358356	-0.435409274197614	0.310417493958202	-1.40265701087144	0.160719142404814	0.798168652714279	"chr11_126033588_126033607_enh-1013212_10"
"chr11_126033589_126033608_enh-1013212_11"	70.7841264114333	-0.0890920202091023	0.477372502144129	-0.186629979332583	0.851950759604511	0.994756713646239	"chr11_126033589_126033608_enh-1013212_11"
"chr11_126033590_126033609_enh-1013212_8"	82.2236227109368	0.12931422349408	0.567036773320133	0.228052623001706	0.819605330954149	0.989408563138879	"chr11_126033590_126033609_enh-1013212_8"
"chr11_126033606_126033625_enh-1013212_6"	42.8114675422593	0.718059731437781	0.603452064742123	1.18992008378434	0.234077803888935	0.841375380393185	"chr11_126033606_126033625_enh-1013212_6"
"chr11_126033644_126033663_enh-1013212_2"	140.740051651566	-0.112006887093566	0.317792256991693	-0.352453165957702	0.724498435949763	0.978247504719635	"chr11_126033644_126033663_enh-1013212_2"
"chr11_126033645_126033664_enh-1013212_1"	245.123564845181	0.30084066995877	0.321458754248281	0.935860871676288	0.349344825483696	0.893356937021902	"chr11_126033645_126033664_enh-1013212_1"
"chr11_126033646_126033665_enh-1013212_3"	164.273931256834	-0.637408982852825	0.340403410341682	-1.87251056683898	0.0611360013820593	0.632954190153947	"chr11_126033646_126033665_enh-1013212_3"
"chr11_126034309_126034328_enh-1013212_5"	143.926468027321	-0.348671326485558	0.383434498543106	-0.909337390898228	0.363172059325587	0.897444557336329	"chr11_126034309_126034328_enh-1013212_5"
"chr11_126034355_126034374_enh-1013212_3"	282.405745474461	0.111260865960058	0.261694383882605	0.425155726727286	0.670723156245412	0.971100459818648	"chr11_126034355_126034374_enh-1013212_3"
"chr11_126034356_126034375_enh-1013212_6"	158.871436972281	0.334692449754773	0.392346257759292	0.853053758346561	0.393629493122947	0.904452554575004	"chr11_126034356_126034375_enh-1013212_6"
"chr11_126034378_126034397_enh-1013212_4"	85.6482750515296	-0.541860910496896	0.402729992001347	-1.34546947398714	0.178473672793671	0.817011832540007	"chr11_126034378_126034397_enh-1013212_4"
"chr11_126034383_126034402_enh-1013212_1"	68.4604850704491	0.636839921342731	0.572631902882843	1.11212790998308	0.266083158087598	0.855150011290562	"chr11_126034383_126034402_enh-1013212_1"
