"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"chr10_14865081_14865100_enh-1007182_3"	283.600135179728	0.286297424059955	0.464495786561533	0.616361724568688	0.537655809113578	0.870412225549712
"chr10_14865112_14865131_enh-1007182_6"	231.135310152529	0.667409473507955	0.526812488002569	1.26688240827104	0.205197339805277	0.668042778573873
"chr10_14865113_14865132_enh-1007182_4"	317.036177733979	-0.12748409607175	0.465359883687265	-0.273947326661752	0.784125100817688	0.949399662222817
"chr10_14865114_14865133_enh-1007182_7"	144.672576261322	-0.478304329401856	0.520124803471458	-0.919595309067208	0.357784278990544	0.786505503850977
"chr10_14865117_14865136_enh-1007182_2"	135.512129255039	0.673746434437883	0.525872731598559	1.28119674962004	0.200124567522403	0.66464965936495
"chr10_14865117_14865136_enh-1007182_3"	192.335224537627	-0.335166848931553	0.468230933486383	-0.715815263284609	0.474105426458352	0.842983242400494
"chr10_14865867_14865886_enh-1007182_6"	143.351586612643	0.624688296107915	0.544928531057303	1.14636738673943	0.251643171107523	0.71289261410493
"chr10_14865888_14865907_enh-1007182_4"	386.72631061004	-0.171943037679891	0.458913210154934	-0.374674413102734	0.707902623725559	0.930660209843508
"chr10_14865983_14866002_enh-1007182_2"	257.234197620561	0.442283396380007	0.614123120521275	0.720186851139217	0.471409958580013	0.841911538773278
"chr10_14865990_14866009_enh-1007182_3"	255.901250053674	0.347697475419576	0.569709033655157	0.610307112718238	0.541658386142655	0.871133086714426
"chr10_14865990_14866009_enh-1007182_5"	370.985011283721	0.653253973243458	0.437438337696374	1.49336241693768	0.135342345227932	0.584665653228862
"chr10_14865996_14866015_enh-1007182_1"	130.714517848194	-0.207313258756393	0.545563550759338	-0.379998367683923	0.703946626832939	0.928879642486539
"chr10_33992506_33992525_enh-1007809_4"	330.003337053178	0.189167662761732	0.651616110611221	0.290305380240356	0.771582623167451	0.947189001301607
"chr10_33992551_33992570_enh-1007809_2"	147.908242655446	-0.457180463703537	0.557195349369	-0.820503014286236	0.411929411593857	0.81506623584347
"chr10_33992551_33992570_enh-1007809_3"	79.9407166023858	0.831180573595261	0.608076379464311	1.36690159602564	0.171656151680273	0.633446770373597
"chr10_33992570_33992589_enh-1007809_1"	224.012949109405	0.466797442111744	0.522910295053453	0.892691244612093	0.37202254034204	0.791765976323068
"chr10_33992600_33992619_enh-1007809_5"	343.734247048835	1.36956480553115	0.476363850330066	2.87503933092782	0.00403977172032983	0.136830619615237
"chr10_33992629_33992648_enh-1007809_6"	137.325620518651	-1.40870956173198	0.517945648608129	-2.71980190492496	0.0065321035394701	0.168835019996073
"chr10_33992682_33992701_enh-1007809_4"	703.434721877116	0.484533793968498	0.500199796108825	0.968680510743512	0.332704619436126	0.767431005233447
"chr10_33992683_33992702_enh-1007809_2"	354.574498977703	0.672218104525631	0.635656367736403	1.05751808468375	0.290275205461698	0.736761588774167
"chr10_33992695_33992714_enh-1007809_6"	447.963998429944	0.333501082857054	0.397969944505239	0.838005702344348	0.402027500902952	0.809643375219576
"chr10_33992701_33992720_enh-1007809_8"	398.355125164616	1.3856939854258	0.41312830321971	3.35414924280523	0.000796094124365459	0.0612442163926745
"chr10_33992706_33992725_enh-1007809_7"	286.57148886815	0.182048696404193	0.504704169388156	0.360703769546598	0.718320906477519	0.933506741431572
"chr10_33992710_33992729_enh-1007809_5"	296.789362185167	0.216000152487931	0.404411506023773	0.534109809613661	0.593265563242116	0.89390104193962
"chr10_33992745_33992764_enh-1007809_1"	88.1800794074946	-0.283855241028314	1.01723267306776	-0.279046523517836	0.780209121590275	0.948934318761215
"chr10_33992746_33992765_enh-1007809_3"	112.88257847206	2.12868067457461	0.825188279858378	2.57963028139462	0.00989061429170953	0.204256923957264
"chr10_33992747_33992766_enh-1007809_11"	91.9176603851904	1.13907529969118	1.06741888016727	1.06713055282729	0.285912886953998	0.733650000408452
"chr10_33993563_33993582_enh-1007809_3"	104.147208561293	-0.532354739555079	0.693263649641766	-0.767896513584934	0.442548668879337	0.827786239853889
"chr10_33993568_33993587_enh-1007809_4"	177.171495057755	0.971274390884342	1.82538071277946	0.532094145667513	0.594660791893761	0.89390104193962
"chr10_33993578_33993597_enh-1007809_1"	245.546074229465	0.618211001175244	0.528647092021708	1.16942098141695	0.242234060535095	0.706864788718862
"chr10_33993605_33993624_enh-1007809_5"	171.946232508409	0.444082031172221	0.651839623432755	0.68127498729453	0.495697507117608	0.85183130993359
"chr10_33993628_33993647_enh-1007809_2"	65.4389300577041	-1.38664557624343	0.857699915105716	-1.61670247579834	0.105942519251713	0.534052313344534
"chr10_33993632_33993651_enh-1007809_6"	129.757588833904	-0.228899232592864	0.572374099079085	-0.399911933403606	0.689221382517382	0.92415406118218
"chr10_33993751_33993770_enh-1007809_4"	313.698172320227	0.382421952153802	0.359940681058412	1.06245826681575	0.288027694182289	0.735190098611252
"chr10_33993752_33993771_enh-1007809_3"	239.775320251982	0.760600135656659	0.555078177027784	1.37025768105199	0.170606478281016	0.632794004430398
"chr10_33993781_33993800_enh-1007809_4"	421.510487444999	-0.171266733408173	0.334963746553489	-0.511299312747638	0.609141486175372	0.897264681368717
"chr10_33994654_33994673_enh-1007809_3"	213.793288270198	1.18321986858181	0.533039624293597	2.21975968512633	0.026435084907031	0.31796893835979
"chr10_33994673_33994692_enh-1007809_5"	421.620349808811	0.0314177684019031	0.480910759416895	0.0653297265380322	0.947911474538025	0.988499237127134
"chr10_33994695_33994714_enh-1007809_4"	879.13867730483	0.287880022054832	0.391171995367066	0.7359423104527	0.461765806801921	0.837866098579993
"chr10_33994735_33994754_enh-1007809_2"	546.62107928193	0.586494108076726	0.407828781598602	1.43808905731909	0.150408787052348	0.605195763925185
"chr10_33994750_33994769_enh-1007809_1"	300.384775144588	0.217888365061775	0.437061265311533	0.498530486124105	0.618110187075717	0.899577503766787
"chr10_33995294_33995313_enh-1007809_4"	84.0574337616712	0.227760591970698	0.931560432590911	0.244493630259968	0.806848534629169	0.956042483507233
"chr10_33995312_33995331_enh-1007809_6"	54.2824802299045	-0.268827626825435	1.17486413496365	-0.228815927582769	0.81901198676206	0.958480120058685
"chr10_33995330_33995349_enh-1007809_7"	392.79959491554	0.418554249321671	0.39135263391555	1.06950666240307	0.28484142837828	0.733359030653579
"chr10_33995330_33995349_enh-1007809_9"	243.970198386821	1.65410870460488	0.586746196914136	2.81912130543719	0.00481553157166429	0.15030554113177
"chr10_33995356_33995375_enh-1007809_3"	408.223011886401	0.0477088500475899	0.491400649789737	0.0970874785534042	0.922656924550626	0.983272105116003
"chr10_33995358_33995377_enh-1007809_1"	183.084083003278	0.213746139174432	0.541750137489064	0.394547457182227	0.693176896951412	0.92415406118218
"chr10_33995360_33995379_enh-1007809_2"	296.944033338969	-0.713173327895026	0.512672641355312	-1.39108910904562	0.164198407030662	0.623075062262444
"chr10_33995383_33995402_enh-1007809_14"	290.0492268413	0.498985778548324	0.413896268821932	1.20558172695922	0.227978808382154	0.689958688224462
"chr10_33995386_33995405_enh-1007809_8"	289.692323975137	0.461030310598567	0.422545941613686	1.09107736034077	0.275238843819049	0.728670754873321
"chr10_33995417_33995436_enh-1007809_13"	156.532443573856	0.950993902995758	0.469835141410655	2.02410126271196	0.0429597337328784	0.386606246126028
"chr10_33995422_33995441_enh-1007809_5"	137.166907967306	-0.221744248275118	0.520315769941322	-0.426172453508617	0.669982188303086	0.915992089279131
"chr10_33995427_33995446_enh-1007809_12"	150.45420404973	-0.799819449865149	0.498452816673187	-1.6046041332525	0.108580951247552	0.538300472133389
"chr10_33995439_33995458_enh-1007809_10"	304.724688013284	0.114453433870828	0.406578251440732	0.281504073238684	0.778323804359068	0.948875787843726
"chr10_33995443_33995462_enh-1007809_11"	160.571039922423	-0.0943513050052382	0.542363061933477	-0.17396336813367	0.861894251201526	0.971025366923885
"chr10_33995918_33995937_enh-1007809_8"	214.102566695694	0.457075916880682	0.406833491482409	1.12349628644191	0.261226776878571	0.721635300131286
"chr10_33995921_33995940_enh-1007809_11"	327.664455197174	0.816232536940668	0.540267550370148	1.51079319196841	0.130841149813844	0.576327451252193
"chr10_33995929_33995948_enh-1007809_1"	332.674100431096	-0.413681371103126	0.429358245993484	-0.963487658530737	0.335302854644796	0.76982288545916
"chr10_33995933_33995952_enh-1007809_4"	108.244864779351	-0.423210708731322	0.605363820199328	-0.699101423986607	0.484488648684994	0.847751993987694
"chr10_33995945_33995964_enh-1007809_2"	106.246674348784	1.23848946542844	2.12201812307937	0.583637553307605	0.559464189006981	0.878098775162472
"chr10_33995991_33996010_enh-1007809_9"	272.656004854843	-0.635920832180283	0.505184193638266	-1.25879004170829	0.208106178193838	0.670431426953705
"chr10_33996023_33996042_enh-1007809_5"	178.292602393628	0.699697640917737	0.685449456303837	1.02078663055731	0.307355539933758	0.748594715891605
"chr10_33996024_33996043_enh-1007809_7"	78.5386901023875	-0.604552052699406	0.608857055588192	-0.992929370121814	0.320744375668509	0.756110402986052
"chr10_33996027_33996046_enh-1007809_3"	90.9288186386152	-0.467802086071102	0.589213010772883	-0.793943917595227	0.427228081028101	0.822919414724407
"chr10_33996028_33996047_enh-1007809_6"	190.404033626663	-0.415322188052263	0.623015873658309	-0.666631791600297	0.505007356893655	0.855252157024982
"chr10_33996031_33996050_enh-1007809_12"	157.335236038146	0.552230772815614	0.643132002213186	0.858658519425628	0.39052894204987	0.803935718037383
"chr10_33996034_33996053_enh-1007809_10"	51.4522645607283	1.27810366781094	0.858984676372302	1.48792371152496	0.136771013651221	0.586225131158575
"chr10_3507283_3507302_enh-1006778_2"	49.6918405010917	0.220356466917867	0.905513164433881	0.243349821485623	0.807734412142802	0.956286457518836
"chr10_3507314_3507333_enh-1006778_5"	220.658857771867	0.152398692864322	0.572895167213914	0.266014973743735	0.790227677009649	0.951178796405175
"chr10_3507315_3507334_enh-1006778_4"	227.065392786182	0.717916947878703	0.62699201244068	1.14501769342177	0.252201828083658	0.713042761366083
"chr10_3507414_3507433_enh-1006778_1"	515.641715428339	1.2718716052369	0.513607782995363	2.47634799811508	0.0132734131145937	0.237041036044842
"chr10_3507425_3507444_enh-1006778_3"	180.962090913194	-1.31335419079916	0.523573118848524	-2.50844465370487	0.0121263963371731	0.226775933365576
"chr10_3509387_3509406_enh-1006778_1"	193.132145786129	-0.389300880971873	0.602305674060649	-0.646351010355371	0.518052059446213	0.859925683722558
"chr10_3509403_3509422_enh-1006778_2"	103.928371437219	0.621795057735388	1.05507723473521	0.589336057365923	0.555635861338379	0.876985609214915
"chr10_3509967_3509986_enh-1006778_4"	89.229469273148	-0.57086599014505	0.682331971289572	-0.836639662459525	0.40279514424342	0.810314162310846
"chr10_3509974_3509993_enh-1006778_1"	221.73971664586	0.140703641310736	0.570176197093935	0.246772211866914	0.805084517222457	0.956042483507233
"chr10_3509975_3509994_enh-1006778_2"	555.22949407898	0.667322285228658	0.469611853999118	1.42100817844754	0.15531438186114	0.610025808845489
"chr10_3510003_3510022_enh-1006778_3"	50.3671463030174	-0.738771221402966	1.28445629792318	-0.57516259805606	0.565181335457725	0.880984862460017
"chr10_3510067_3510086_enh-1006778_3"	306.467024429694	0.687635355326946	0.56204390281492	1.22345487938401	0.221157936277075	0.685606285230087
"chr10_3510642_3510661_enh-1006778_3"	190.401616179448	0.0470986035595882	0.505629284358863	0.0931484884608871	0.925785596634207	0.983541278719882
"chr10_3510707_3510726_enh-1006778_4"	110.122619923343	0.738180475204252	0.951218649112553	0.776036588320618	0.437727382794064	0.827029710344813
"chr10_3510731_3510750_enh-1006778_1"	182.135858995902	-0.420984124295288	0.478456594175268	-0.87987944866964	0.378924619041683	0.79717629946171
"chr10_3510732_3510751_enh-1006778_5"	333.468213200439	-0.00325648585622366	0.525539358846551	-0.00619646426362996	0.995055968471149	0.999286694142697
"chr10_3510733_3510752_enh-1006778_6"	258.142791871956	0.380487069487791	0.436913756512053	0.870851658517863	0.383835154752551	0.80004375877376
"chr10_3510741_3510760_enh-1006778_2"	240.967424773061	0.533870088012921	0.563011427449201	0.948240234539628	0.343007168701922	0.773963283844435
"chr10_3514480_3514499_enh-1006778_1"	301.329134464032	-0.536164141048031	0.536362491420194	-0.999630193431988	0.317489505680466	0.754429547651744
"chr10_3514530_3514549_enh-1006778_4"	16.3187184401902	-4.61978016337457	1.68831061771862	-2.73633306270216	0.0062128108726263	0.166378942639257
"chr10_3514566_3514585_enh-1006778_2"	104.881367984528	0.545776848656856	1.06247942080527	0.513682277481858	0.607474144637614	0.896947539163556
"chr10_3514599_3514618_enh-1006778_3"	321.017014247689	0.150750169085385	0.420500647162903	0.358501633951075	0.719967945319888	0.933939958923271
"chr10_3514739_3514758_enh-1006778_8"	62.4436320228466	0.0528338470824239	1.14270386783894	0.0462358171433708	0.963122295036878	0.991551417642157
"chr10_3514745_3514764_enh-1006778_7"	242.3786851852	-0.971972909684042	0.440940179561553	-2.20431921321055	0.0275019026720278	0.322310796619231
"chr10_3514746_3514765_enh-1006778_6"	307.086412531475	0.1117148845838	0.674174927914755	0.165706080066397	0.868388261009984	0.973033850470454
"chr10_3514765_3514784_enh-1006778_5"	41.5570009151101	0.233037157774654	0.816657426435128	0.285354850432094	0.775372294235809	0.947711412276523
"chr10_3514772_3514791_enh-1006778_1"	116.554204365206	0.662667509849599	0.795917357118844	0.832583312730359	0.405079773498171	0.810881656815401
"chr10_3514772_3514791_enh-1006778_3"	223.94184351569	1.11341660854675	0.59363374853562	1.87559519871189	0.0607108862034436	0.438748250880572
"chr10_3514775_3514794_enh-1006778_2"	56.9933047480576	-0.315323595913835	0.794290581802393	-0.396987705932893	0.691376526536311	0.92415406118218
"chr10_3514776_3514795_enh-1006778_4"	77.9053267013481	0.181184576248439	0.736745045062278	0.245925747940556	0.805739711825228	0.956042483507233
"chr10_3514805_3514824_enh-1006778_9"	127.267480872385	-0.298065800250546	0.659603576879915	-0.451886270326898	0.651350915838179	0.90979332621928
"chr10_3517624_3517643_enh-1006778_2"	176.200202143582	0.172349707556961	0.641806878757512	0.2685382679142	0.788285022652265	0.950379906621322
"chr10_3517628_3517647_enh-1006778_1"	318.514518486493	0.333214060831826	0.397338198893475	0.838615722726321	0.401684984829273	0.809643375219576
"chr10_3518583_3518602_enh-1006778_5"	119.56010124807	-0.761061837708139	0.630147466437562	-1.20775196004624	0.227142685027689	0.689958688224462
"chr10_3518584_3518603_enh-1006778_4"	179.310906734321	-0.359016692697962	0.527818767824153	-0.680189327442731	0.496384589173118	0.852238629705525
"chr10_3518645_3518664_enh-1006778_2"	73.8407965578516	0.0559346854815848	0.783664538459363	0.0713758027019431	0.94309866712881	0.987238503775428
"chr10_3518656_3518675_enh-1006778_3"	251.039173602489	0.768229617863605	0.38670162721011	1.98662111511156	0.0469643995081299	0.40105427191385
"chr10_3518658_3518677_enh-1006778_1"	145.452971393452	-0.268235715721327	0.614302773613945	-0.436650666809293	0.662364711895481	0.91233320667628
"chr10_3519363_3519382_enh-1006778_3"	228.711285835771	0.652661832924385	0.435278622314484	1.49941163996068	0.133766875756244	0.581720435304834
"chr10_3519406_3519425_enh-1006778_5"	374.947551431981	1.17840095352763	0.466904414904085	2.52385909387835	0.0116074443747208	0.222909940336343
"chr10_3519421_3519440_enh-1006778_2"	235.736106123469	0.0927461250606728	0.45777236391402	0.202603154693918	0.839445224053047	0.965170210514783
"chr10_3519440_3519459_enh-1006778_4"	109.662315451655	-0.0993083186015353	0.736866241230032	-0.13477116068686	0.892792808209892	0.974827263207897
"chr10_3519441_3519460_enh-1006778_1"	262.727811527972	0.465255829619511	0.439938152559903	1.05754826425553	0.290261439683051	0.736761588774167
"chr10_3520962_3520981_enh-1006778_2"	137.018441368611	0.595007051054491	0.628636808619251	0.946503677316279	0.343891747544765	0.77508185482255
"chr10_3520973_3520992_enh-1006778_5"	402.777613752497	0.314852197990197	0.524951468590138	0.599773915931306	0.548656919266813	0.874630353974728
"chr10_3520974_3520993_enh-1006778_6"	334.303383079591	-0.236166544399844	0.445580426091203	-0.530020015626773	0.596098053319913	0.893999479727274
"chr10_3521070_3521089_enh-1006778_1"	418.855224811615	0.867731671330399	0.559819786498778	1.55001965321262	0.121136798951151	0.5608097178581
"chr10_3521071_3521090_enh-1006778_3"	223.551813046189	-0.514924423885768	0.608352762885448	-0.846424073827586	0.397316213384391	0.808590165484278
"chr10_3521078_3521097_enh-1006778_7"	206.628462876371	-0.783661181299687	0.797585038284851	-0.982542479714631	0.325832665979061	0.760348555967253
"chr10_3521082_3521101_enh-1006778_4"	186.747974131172	-0.680822838380044	0.481622077149857	-1.41360388296362	0.157478240558594	0.611897014764232
"chr10_3521904_3521923_enh-1006778_1"	94.4414475963187	-1.57246055970176	0.670842283625103	-2.34400931200175	0.0190776950781511	0.271917806495405
"chr10_3521905_3521924_enh-1006778_2"	150.333262791142	-0.41788432312169	0.64291602161136	-0.649982749028924	0.515703364847874	0.859153355727942
"chr10_3521959_3521978_enh-1006778_3"	525.458327679203	0.33084084866715	0.451696443364539	0.732440676758101	0.463899638892196	0.838631345376338
"chr10_3521969_3521988_enh-1006778_5"	185.713576737232	0.11769656491868	0.517209852640323	0.227560562347849	0.819987882232392	0.958622283334265
"chr10_3521971_3521990_enh-1006778_4"	186.678187484732	-0.220561283909815	0.432380811105873	-0.510108862938898	0.609975196305592	0.89768560588415
"chr10_45915178_45915197_enh-1008039_5"	174.831673297149	0.225223940646461	0.626218571315968	0.35965707655901	0.719103594811883	0.933933237167988
"chr10_45915185_45915204_enh-1008039_4"	152.746661182348	-1.0178385550495	0.477394688474902	-2.13206929113752	0.0330011506968064	0.348050630402845
"chr10_45915195_45915214_enh-1008039_6"	345.41447440592	-0.209589209972366	0.467650447000288	-0.448174937748402	0.654026948680467	0.90979332621928
"chr10_45915206_45915225_enh-1008039_3"	209.190810603858	1.25073984909741	0.620784039626245	2.01477449363943	0.043928282729246	0.390195819718209
"chr10_45915215_45915234_enh-1008039_1"	112.618318001377	2.00974462192637	0.80243002543872	2.50457305710559	0.0122599283017734	0.226775933365576
"chr10_45915270_45915289_enh-1008039_7"	83.5564741586167	-0.784802863802343	0.711673003044558	-1.10275767163421	0.270132414415945	0.727542932254724
"chr10_45915353_45915372_enh-1008039_2"	78.8883505759799	0.0118989512954215	0.73778924861479	0.0161278458824955	0.987132398600185	0.997897289467176
"chr10_45915497_45915516_enh-1008039_12"	222.333724293734	-0.926423230237935	0.536652803011619	-1.72629906158876	0.0842936241110658	0.490215137577986
"chr10_45915499_45915518_enh-1008039_5"	509.673594410501	0.430993734822307	0.356837642931074	1.20781465565716	0.227118562893939	0.689958688224462
"chr10_45915500_45915519_enh-1008039_9"	228.489247826817	-0.951562206167302	0.530088526947975	-1.7951005498006	0.072637681200424	0.46360915464185
"chr10_45915525_45915544_enh-1008039_10"	84.3026602060647	1.7285561343188	0.748869162045552	2.30822181220177	0.0209868025880403	0.28644365238252
"chr10_45915527_45915546_enh-1008039_8"	602.721423356014	0.846468715965085	0.631178053116851	1.34109339161129	0.179890132614469	0.644617832452834
"chr10_45915533_45915552_enh-1008039_6"	387.774543381606	0.501280421521576	0.399691766672682	1.25416749435343	0.209781132096366	0.672474197078164
"chr10_45915569_45915588_enh-1008039_3"	120.234023824366	-0.886311212312563	0.604457071947899	-1.46629306437986	0.142568464142118	0.595697464964394
"chr10_45915570_45915589_enh-1008039_2"	124.274493776156	-0.692667016647823	0.596434175695752	-1.16134695977107	0.245500829538182	0.708942807319462
"chr10_45915581_45915600_enh-1008039_1"	105.464606883082	-0.753731479593369	0.689011829843414	-1.09393111547107	0.273985190837464	0.728341792282399
"chr10_45915581_45915600_enh-1008039_11"	85.857256831513	0.228966101781936	1.06700751578287	0.214587149945183	0.830089213417616	0.962038908838672
"chr10_45915620_45915639_enh-1008039_7"	149.081351213434	-0.982200770131526	0.614673729178628	-1.59792215529369	0.110060302684978	0.539603541365888
"chr10_45915622_45915641_enh-1008039_4"	242.444878359041	-0.330739275511149	0.463438468216595	-0.713663837151672	0.47543507304232	0.843676574173372
"chr10_45916987_45917006_enh-1008039_11"	46.9931079287869	0.636823468000132	1.06690620001256	0.596887962589998	0.550582184537292	0.875792946201078
"chr10_45916988_45917007_enh-1008039_7"	88.3653568191214	-0.367790358017693	0.690482278666238	-0.532657201178474	0.594270897884582	0.89390104193962
"chr10_45916992_45917011_enh-1008039_3"	257.242578806983	0.498380560137045	0.430293415970801	1.15823422260048	0.246768466030908	0.708942807319462
"chr10_45917014_45917033_enh-1008039_2"	340.420144449918	1.63576186805884	0.606271605483391	2.69806775257868	0.00697432446265808	0.173920477237522
"chr10_45917014_45917033_enh-1008039_8"	100.516806740609	-0.746885230407329	0.709602901387113	-1.05253970769756	0.292552002641689	0.738077803961953
"chr10_45917015_45917034_enh-1008039_6"	119.080315031324	-0.460209137159621	0.705196358983301	-0.652597154391319	0.514016020570308	0.858871359935076
"chr10_45917016_45917035_enh-1008039_5"	108.086851635513	0.507261384049713	0.674748396869031	0.751778568728	0.452184232203581	0.833589731322503
"chr10_45917023_45917042_enh-1008039_12"	362.857979613556	0.203182623249162	0.381016189322173	0.533265065745957	0.5938501065966	0.89390104193962
"chr10_45917090_45917109_enh-1008039_1"	37.4237402163352	-0.772512787965873	1.16104389463375	-0.665360535924926	0.505819919996776	0.855298731826484
"chr10_45917137_45917156_enh-1008039_10"	295.326873894769	0.595545849616321	0.489963237548112	1.21549088579904	0.224178922855576	0.688908758695512
"chr10_45917138_45917157_enh-1008039_4"	224.836383001208	0.196806047460076	0.637394923523204	0.308766261225033	0.757499335546528	0.944420024487826
"chr10_45917152_45917171_enh-1008039_9"	191.96166475407	0.385208998611253	0.512181615342725	0.752094544341446	0.451994204590997	0.833478394915106
"chr10_45917169_45917188_enh-1008039_8"	84.2171990234603	-0.960294084896642	0.586090386521154	-1.63847438378343	0.101322773452664	0.524566711065998
"chr10_45917173_45917192_enh-1008039_6"	122.939293744444	0.0527130634004342	0.620721230808768	0.084922281990825	0.932323177307388	0.983896800181213
"chr10_45917174_45917193_enh-1008039_2"	129.454679411647	0.234143899526405	0.467905481578003	0.500408541350613	0.616787440350688	0.899453466765903
"chr10_45917175_45917194_enh-1008039_4"	99.9211482208381	-1.02757175590127	0.689450080764114	-1.49042227214249	0.13611323994784	0.586225131158575
"chr10_45919739_45919758_enh-1008039_4"	211.304140025902	-0.0274505532467405	0.444258613279951	-0.0617895802718908	0.95073040137121	0.988881790920763
"chr10_45919751_45919770_enh-1008039_2"	239.64464515098	-0.374477858260977	0.680016878587598	-0.550689063834374	0.581846842745391	0.888498373444708
"chr10_45919770_45919789_enh-1008039_3"	50.1448318894355	-2.76739111730848	1.04284310975989	-2.65369842444052	0.00796149460229388	0.187681198760385
"chr10_45919801_45919820_enh-1008039_1"	156.080029760454	0.682693444350983	0.5993628275262	1.13903200698769	0.254689804627489	0.715050108547191
"chr10_45921448_45921467_enh-1008039_2"	557.445624117365	0.607836911512705	0.384330441358932	1.5815476634208	0.113752869827028	0.54634169540219
"chr10_45921542_45921561_enh-1008039_3"	256.997390719379	-0.725356877272118	0.470484568295504	-1.54172299401865	0.123140921804938	0.563072456216429
"chr10_45921571_45921590_enh-1008039_1"	81.3051312386107	0.327879383384879	1.14316423387119	0.286817391298671	0.774252145838709	0.947625947516611
"chr10_45921600_45921619_enh-1008039_4"	240.278742559099	0.0865582468023697	0.524726783142175	0.1649586977132	0.868976491070737	0.973080032553235
"chr10_45924929_45924948_enh-1008039_2"	190.003530182711	0.0638149929182525	0.527537145828682	0.120967771507367	0.903716562304933	0.978763687708988
"chr10_45924939_45924958_enh-1008039_3"	249.058224068629	0.0985623826351719	0.443789751769984	0.222092516201809	0.824241863597665	0.960141026307997
"chr10_45924968_45924987_enh-1008039_4"	118.255158873153	0.00726323885884183	0.535105885729063	0.0135734609776267	0.9891702775929	0.998190928068407
"chr10_45924969_45924988_enh-1008039_1"	136.675990409462	0.648207819433831	0.614292278539018	1.05521075566093	0.291328946122347	0.737958781584537
"chr10_45925055_45925074_enh-1008039_5"	130.989735941191	0.0798345512308493	0.563722952957462	0.141620189158545	0.887380019024269	0.974259950933363
"chr10_45925066_45925085_enh-1008039_6"	465.066359931422	0.893121780338364	0.45053946964793	1.98233859740699	0.0474413568739204	0.40333675107849
"chr10_45925153_45925172_enh-1008039_1"	411.930695096506	0.54677256931731	0.540354741567168	1.01187706381835	0.311596837102094	0.751797737011716
"chr10_45925154_45925173_enh-1008039_5"	328.047612563864	-0.219360484740235	0.463444431263108	-0.473326401058207	0.635980329333996	0.904952117297739
"chr10_45925155_45925174_enh-1008039_2"	444.618381533219	0.165667763887416	0.383683080391282	0.431782823778592	0.665899264341064	0.91403607549109
"chr10_45925156_45925175_enh-1008039_3"	355.672005453929	0.247820339487166	0.458295177966455	0.540743938408414	0.588684088806832	0.891960935344652
"chr10_45925159_45925178_enh-1008039_6"	341.781341823188	0.175574265330405	0.440786292921381	0.398320610576973	0.69039386970766	0.92415406118218
"chr10_45925241_45925260_enh-1008039_4"	459.568736168972	1.10098094349786	0.378329155709738	2.91011392297386	0.00361297035216525	0.132968093945807
"chr10_48572313_48572332_enh-1008074_3"	182.673747552738	0.43804237288015	0.487469614480355	0.898604466551429	0.368863378764543	0.790775168587498
"chr10_48572317_48572336_enh-1008074_1"	219.223021947636	-0.906481453291634	0.389036652486973	-2.33006696797544	0.0198026119379936	0.276809980253428
"chr10_48572318_48572337_enh-1008074_2"	241.50517308782	0.314582938093445	0.470583717291865	0.668495161506693	0.503817569422377	0.854781736508084
"chr10_48572331_48572350_enh-1008074_5"	303.825799273472	-0.317810662302535	0.407951910640784	-0.779039524054047	0.435956432711565	0.826560923851547
"chr10_48572331_48572350_enh-1008074_6"	150.13680501947	-0.211098079538428	0.59860319535267	-0.352651107072788	0.724350018081532	0.935034171597447
"chr10_48572332_48572351_enh-1008074_4"	473.149096121676	0.575226584676346	0.338518589492309	1.69924666630284	0.0892727169564778	0.5035460041682
"chr10_48573544_48573563_enh-1008074_10"	86.1821362223987	-0.418899167588721	0.606589791659386	-0.690580641726233	0.489829116225337	0.850858144813871
"chr10_48573545_48573564_enh-1008074_6"	170.583732703184	-0.0195113898094502	0.566123050795276	-0.0344649273369828	0.972506409653828	0.992630644586505
"chr10_48573546_48573565_enh-1008074_7"	56.1437477599002	0.22836533268322	0.810794748658755	0.281656156580922	0.778207175862421	0.948875787843726
"chr10_48573600_48573619_enh-1008074_9"	132.208206406125	0.123637722038204	0.501662032709078	0.246456207519901	0.805329100371528	0.956042483507233
"chr10_48573601_48573620_enh-1008074_4"	56.7336358144124	-0.6942658164711	0.822861256588184	-0.843721600588807	0.398824994140472	0.809134993048853
"chr10_48573603_48573622_enh-1008074_5"	134.521495204868	0.307446637949246	0.549957342858754	0.559037245236323	0.576136301567623	0.886876844363266
"chr10_48573604_48573623_enh-1008074_3"	74.0048747530903	-0.390417343078015	1.02475148662364	-0.380987340027545	0.703212642580578	0.928681131324605
"chr10_48573607_48573626_enh-1008074_1"	79.4208186961564	-0.220247769633845	1.0445722029628	-0.210849732559549	0.83300452982465	0.962892200668579
"chr10_48573608_48573627_enh-1008074_8"	62.6794559813621	-0.0823159273298283	1.123799544973	-0.0732478738739889	0.941608870831046	0.986894428352073
"chr10_48573612_48573631_enh-1008074_2"	178.714083637163	1.02024251169993	0.731222956238098	1.39525503541183	0.162938946115771	0.621686806145138
"chr10_48573651_48573670_enh-1008074_14"	41.0813887210452	1.98614981511183	1.62144757628389	1.22492385456197	0.220603911633978	0.684632081852484
"chr10_48573657_48573676_enh-1008074_11"	13.3784022463643	-0.946167015571523	1.56916087167814	-0.602976426859055	0.546524371300302	0.873757292204884
